id,measure,validated,id_cluster,id_sector,id_gap,id_ownership,id_risk,phase_id,id_phase_category
sp_2,"Goal-oriented, coordinated, enforcable, and consistently implemented portfolios of spatial planning measures and instruments (existing and new) for avoiding further land take and urban sprawl, e. G. : # Enhancement and more consistent and effective implementation of existing planning instruments to achieve established goals of sustainable spatial development; # binding and restrictive (national, subnational) quantitative goals for reduction of land take and soil sealing, concretized e. G. By allocation of maximum building land quota at regional level; # prioritizing goals related to soil-efficient use of land in spatial planning laws and in the weighing of interests in planning decisions; # concretizing restrictive criteria for the zoning of building land in spatial planning laws, and consistent implementation by strengthened regional planning with binding effects for local planning; # containment of outward-oriented settlement development and stronger protection of green spaces, e. G. By instruments such as settlement boundaries, priority green zones, and mandatory dedication of areas free of building development at municipal planning level; # obligations for compensating land take on formerly undeveloped land, e. G. By re-zoning building land reserves at other locations; # forcing the re-zoning of excessive building land reserves, especially in unfavourable, dispersed locations, at municipal planning level; # intensifying the management and re-use of brownfield sites and vacant buildings, including through inter-municipal cooperation, taxation, and subsidies.",0,1,3,4,5,10,1,1
sp_3,"Adjustment of financial instruments with steering effects on land use and soils: # incentivicing soil-saving municipal policies by re-designing the fiscal transfer scheme between territorial authorities ('finanzausgleich'); # re-adjusting soil-related fees and taxes to support economical, soil-efficient land use (e. G. , Property tax, infrastructure development fees); # introducing new fiscal policies with steering effects against urban sprawl and land consumption, e. G. Fees for new zoning of building land (compensating for increase in property value), fees for secondary homes and building vacancies, soil sealing fees; # re-designing subsidies to support soil-saving, e. G. By integrating financial incentives for retrofitting of buildings and brownfield recycling into housing construction subsidy schemes; staggering housing construction subsidies according to building densities, sealing degrees, and centrality of locations; funding for strengthening and revitalizing city centres.",0,1,3,1,5,10,1,1
sp_3,"Adjustment of financial instruments with steering effects on land use and soils: # incentivicing soil-saving municipal policies by re-designing the fiscal transfer scheme between territorial authorities ('finanzausgleich'); # re-adjusting soil-related fees and taxes to support economical, soil-efficient land use (e. G. , Property tax, infrastructure development fees); # introducing new fiscal policies with steering effects against urban sprawl and land consumption, e. G. Fees for new zoning of building land (compensating for increase in property value), fees for secondary homes and building vacancies, soil sealing fees; # re-designing subsidies to support soil-saving, e. G. By integrating financial incentives for retrofitting of buildings and brownfield recycling into housing construction subsidy schemes; staggering housing construction subsidies according to building densities, sealing degrees, and centrality of locations; funding for strengthening and revitalizing city centres.",0,1,3,2,5,10,1,1
sp_3,"Adjustment of financial instruments with steering effects on land use and soils: # incentivicing soil-saving municipal policies by re-designing the fiscal transfer scheme between territorial authorities ('finanzausgleich'); # re-adjusting soil-related fees and taxes to support economical, soil-efficient land use (e. G. , Property tax, infrastructure development fees); # introducing new fiscal policies with steering effects against urban sprawl and land consumption, e. G. Fees for new zoning of building land (compensating for increase in property value), fees for secondary homes and building vacancies, soil sealing fees; # re-designing subsidies to support soil-saving, e. G. By integrating financial incentives for retrofitting of buildings and brownfield recycling into housing construction subsidy schemes; staggering housing construction subsidies according to building densities, sealing degrees, and centrality of locations; funding for strengthening and revitalizing city centres.",0,1,3,4,5,10,1,1
sp_6,"Lacking or insufficient provisions related to residual risk areas in planning-related legislation: integration of residual risk in planning laws and building regulations, by anchoring residual risk areas plus associated restrictions for zoning of building land and for construction of buildings in legislation.",0,2,3,2,2,10,1,1
sp_6,"Lacking or insufficient provisions related to residual risk areas in planning-related legislation: integration of residual risk in planning laws and building regulations, by anchoring residual risk areas plus associated restrictions for zoning of building land and for construction of buildings in legislation.",0,2,3,1,2,10,1,1
sp_6,"Lacking or insufficient provisions related to residual risk areas in planning-related legislation: integration of residual risk in planning laws and building regulations, by anchoring residual risk areas plus associated restrictions for zoning of building land and for construction of buildings in legislation.",0,2,3,6,2,10,1,1
sp_7,"Introducing risk-differentiated, staggered restrictions for zoning of building land and building permits in residual risk areas, including zoning prohibitions for hazard-sensitive and intense land uses with substantial damage potential.",0,2,3,1,3,10,1,1
sp_7,"Introducing risk-differentiated, staggered restrictions for zoning of building land and building permits in residual risk areas, including zoning prohibitions for hazard-sensitive and intense land uses with substantial damage potential.",0,2,3,2,3,10,1,1
sp_8,"Maladaptive practice of suspending hazard maps and their restrictive effects on zoning of building land after protection structures have been implemented, leading to exponential growth of residual risk exposure due to settlement development in 'former' hazard zones and causing unexpectedly high damage and loss in cases of overload or failure (‘building land revision dilemma’, ‘protection-building-spiral’, ex-post maladaptation): hazard zone maps and building prohibitions for formerly red hazard zones need to be maintained to avoid irreversible vulnerability lock-ins and inevitably high damage and loss when technical protection limits are exceeded.",0,2,3,1,3,10,1,1
sp_8,"Maladaptive practice of suspending hazard maps and their restrictive effects on zoning of building land after protection structures have been implemented, leading to exponential growth of residual risk exposure due to settlement development in 'former' hazard zones and causing unexpectedly high damage and loss in cases of overload or failure (‘building land revision dilemma’, ‘protection-building-spiral’, ex-post maladaptation): hazard zone maps and building prohibitions for formerly red hazard zones need to be maintained to avoid irreversible vulnerability lock-ins and inevitably high damage and loss when technical protection limits are exceeded.",0,2,3,2,3,10,1,1
sp_10,"Moving from hazard-oriented to risk-based spatial planning. Strengthening risk-based approaches in spatial planning requires that i) spatially relevant risk assessments are provided as technical information basis for planning, and ii) that, beyond hazard exposure, different degrees of vulnerability of planned and existing land uses are considered in planning decisions.",0,3,3,7,2,10,1,1
sp_10,"Moving from hazard-oriented to risk-based spatial planning. Strengthening risk-based approaches in spatial planning requires that i) spatially relevant risk assessments are provided as technical information basis for planning, and ii) that, beyond hazard exposure, different degrees of vulnerability of planned and existing land uses are considered in planning decisions.",0,3,3,1,2,10,1,1
sp_11,Adoption of risk reduction and climate change adaptation as goals in spatial planning laws; defining risk as a planning principle in regulations.,0,3,3,2,2,10,1,1
sp_12,"Defining risk-based and risk-differentiated protection goals and safety levels in spatial planning for different forms of land use, according to their different damage potentials, vulnerabilities and exposure to hazards.",0,3,3,1,2,10,1,1
sp_12,"Defining risk-based and risk-differentiated protection goals and safety levels in spatial planning for different forms of land use, according to their different damage potentials, vulnerabilities and exposure to hazards.",0,3,3,2,2,10,1,1
sp_13,"Developing and applying risk-oriented criteria for zoning decisions and building design (zoning plan, building development plan), e. G. Based on risk zones, to allow steering of land use intensities according to damage potential, vulnerability and exposure.",0,3,3,1,3,10,1,1
sp_13,"Developing and applying risk-oriented criteria for zoning decisions and building design (zoning plan, building development plan), e. G. Based on risk zones, to allow steering of land use intensities according to damage potential, vulnerability and exposure.",0,3,3,2,3,10,1,1
sp_14,"Tryping to keep overlapping areas of hazard zones and settlements as low as possible is an established guiding principle of spatial planning. However, past planning decisions, the absence of hazard maps in the past, and changing frequencies and magnitudes of hazard events have created situations where considerable amounts of zoned building land, existing buildings and infrastructure are located in areas exposed to risk. Due to climate-driven expansion of many hazard zones, the volume of exposed building land and objects is bound to grow further. The options for spatial planning to intervene with adaptation and risk reduction measures in already existing zonings and building structures are limited, because it would affect valid rights of property owners and property values. Provisions for dealing in a preventive way with risk-exposed stocks of buildings and zoned, but yet undeveloped building land are still largely missing. There is a need for addressing this gap in spatial planning legislation and instruments, in particular as regards building laws, and for providing guidelines for how to mitigate risks to existing settlement areas.",1,4,3,2,2,10,1,1
sp_14,"Tryping to keep overlapping areas of hazard zones and settlements as low as possible is an established guiding principle of spatial planning. However, past planning decisions, the absence of hazard maps in the past, and changing frequencies and magnitudes of hazard events have created situations where considerable amounts of zoned building land, existing buildings and infrastructure are located in areas exposed to risk. Due to climate-driven expansion of many hazard zones, the volume of exposed building land and objects is bound to grow further. The options for spatial planning to intervene with adaptation and risk reduction measures in already existing zonings and building structures are limited, because it would affect valid rights of property owners and property values. Provisions for dealing in a preventive way with risk-exposed stocks of buildings and zoned, but yet undeveloped building land are still largely missing. There is a need for addressing this gap in spatial planning legislation and instruments, in particular as regards building laws, and for providing guidelines for how to mitigate risks to existing settlement areas.",1,4,3,1,2,10,1,1
sp_15,"Clear zoning regulations that allow re-zoning of building land in hazard zones and residual risk zones, e. G. By: i) re-dimensioning excessive building land reserves in the course of cyclical revisions of zoning plans; ii) stipulating time limits for realisation of designated building uses in planning laws or by means of contractual spatial planning (with automatic re-zoning if time limits are exceeded); iii) applying 'soft' forms of re-zoning, such as temporal building bans or downgrading of building land reserves to future development areas, in order to ensure that property-related technical protection measures are taken before designated uses are realized.",0,4,3,2,3,10,1,1
sp_15,"Clear zoning regulations that allow re-zoning of building land in hazard zones and residual risk zones, e. G. By: i) re-dimensioning excessive building land reserves in the course of cyclical revisions of zoning plans; ii) stipulating time limits for realisation of designated building uses in planning laws or by means of contractual spatial planning (with automatic re-zoning if time limits are exceeded); iii) applying 'soft' forms of re-zoning, such as temporal building bans or downgrading of building land reserves to future development areas, in order to ensure that property-related technical protection measures are taken before designated uses are realized.",0,4,3,1,3,10,1,1
sp_15,"Clear zoning regulations that allow re-zoning of building land in hazard zones and residual risk zones, e. G. By: i) re-dimensioning excessive building land reserves in the course of cyclical revisions of zoning plans; ii) stipulating time limits for realisation of designated building uses in planning laws or by means of contractual spatial planning (with automatic re-zoning if time limits are exceeded); iii) applying 'soft' forms of re-zoning, such as temporal building bans or downgrading of building land reserves to future development areas, in order to ensure that property-related technical protection measures are taken before designated uses are realized.",0,4,3,2,3,10,2,2
sp_15,"Clear zoning regulations that allow re-zoning of building land in hazard zones and residual risk zones, e. G. By: i) re-dimensioning excessive building land reserves in the course of cyclical revisions of zoning plans; ii) stipulating time limits for realisation of designated building uses in planning laws or by means of contractual spatial planning (with automatic re-zoning if time limits are exceeded); iii) applying 'soft' forms of re-zoning, such as temporal building bans or downgrading of building land reserves to future development areas, in order to ensure that property-related technical protection measures are taken before designated uses are realized.",0,4,3,1,3,10,2,2
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,2,2,10,1,1
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,1,2,10,1,1
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,2,2,10,2,2
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,1,2,10,2,2
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,2,2,10,4,3
sp_16,"Strengthening exploitation of risk reduction potentials of building laws and building development plans: i) provisions for land use restrictions on risk-exposed building land; ii) ex-ante and ex-post requirements for hazard-proof building design and object-related protection measures; iii) requirements for organisational preparedness measures at object/household level (e. G. , Statutory contingency concepts, alarm plans).",1,4,3,1,2,10,4,3
sp_18,"Giving preference to passive risk prevention and nature-based solutions for reduction of risks from floods, natural hazards and drought, whereever posssible. Avoiding settlement development in - current and future - hazard zones is the most effective and macroeconomically most cost-efficient strategy for risk reduction and climate adaptation. Simultaneously, by steering green and open spaces clear of development, their nature-based adaptation services against natural hazards and drought can be conserved and valorized, including water retention, rainwater infiltration, groundwater renewal, and decentralized rainwater management. Spatial planning needs a shift in perspective from planning the development of the built environment to 'positive planning' of green and open spaces on equal footing. This includes: giving more importance to the multiple functions and co-benefits of undeveloped green spaces for society and environment in the context of climate change; developing differentiated instruments for the planning and development of green spaces; upgrading the weight of nature- and landscape-related aspects in existing spatial planning instruments.",0,5,3,1,3,10,1,1
sp_18,"Giving preference to passive risk prevention and nature-based solutions for reduction of risks from floods, natural hazards and drought, whereever posssible. Avoiding settlement development in - current and future - hazard zones is the most effective and macroeconomically most cost-efficient strategy for risk reduction and climate adaptation. Simultaneously, by steering green and open spaces clear of development, their nature-based adaptation services against natural hazards and drought can be conserved and valorized, including water retention, rainwater infiltration, groundwater renewal, and decentralized rainwater management. Spatial planning needs a shift in perspective from planning the development of the built environment to 'positive planning' of green and open spaces on equal footing. This includes: giving more importance to the multiple functions and co-benefits of undeveloped green spaces for society and environment in the context of climate change; developing differentiated instruments for the planning and development of green spaces; upgrading the weight of nature- and landscape-related aspects in existing spatial planning instruments.",0,5,3,6,3,10,1,1
sp_19,"Establishing new functional planning categories for green and open spaces with climate adaptation and hazard protection functions, such as priority, precautionary, or reservation areas, and strengthening their designation and implementation in regional and local planning instruments. Defining clear rules and restrictions for zoning, building activities and land use in respectively designated areas and enforcing them in planning practices in order to safeguard the delivery of their nature-based protection and adaptation services.",0,5,3,1,3,10,1,1
sp_19,"Establishing new functional planning categories for green and open spaces with climate adaptation and hazard protection functions, such as priority, precautionary, or reservation areas, and strengthening their designation and implementation in regional and local planning instruments. Defining clear rules and restrictions for zoning, building activities and land use in respectively designated areas and enforcing them in planning practices in order to safeguard the delivery of their nature-based protection and adaptation services.",0,5,3,2,3,10,1,1
sp_19,"Establishing new functional planning categories for green and open spaces with climate adaptation and hazard protection functions, such as priority, precautionary, or reservation areas, and strengthening their designation and implementation in regional and local planning instruments. Defining clear rules and restrictions for zoning, building activities and land use in respectively designated areas and enforcing them in planning practices in order to safeguard the delivery of their nature-based protection and adaptation services.",0,5,3,5,3,10,1,1
sp_21,"In spatial planning decisions, public interests in the preservation of green spaces and their multifunctional co-benefits are regularly defeated by conflicting, more powerful economic use interests. Robust and traceable planning criteria for transparent assessment, weighing and prioritisation of green space functions for hazard prevention and climate adaptation are thus needed.",0,5,3,1,2,10,1,1
sp_21,"In spatial planning decisions, public interests in the preservation of green spaces and their multifunctional co-benefits are regularly defeated by conflicting, more powerful economic use interests. Robust and traceable planning criteria for transparent assessment, weighing and prioritisation of green space functions for hazard prevention and climate adaptation are thus needed.",0,5,3,7,2,10,1,1
sp_25,"Strengthening embedding of hazard maps / hazard zone plans in spatial planning laws and building regulations by defining binding and unambiguous legal effects on local spatial planning (consideration requirement): clear and restrictive rules for the zoning of building land, building permits, and requirements for hazard-proof constructions in designated hazard zones.",0,7,3,2,2,10,1,1
sp_26,"Strengthening implementation and enforcement of zoning and use restrictions connected to designated hazard zones, including through intensified checks of local plans by supervisory authorities at higher-ranking level.",0,7,3,5,2,10,1,1
sp_26,"Strengthening implementation and enforcement of zoning and use restrictions connected to designated hazard zones, including through intensified checks of local plans by supervisory authorities at higher-ranking level.",0,7,3,2,2,10,1,1
sp_32,"Just as climate change impacts and hazards do not stop at administrative borders, many spatially relevant risk management and adaptation measures require space, i. E. Land resources, that cut across municipal boundaries or are located in territories of other municipalities, and measures sometimes can affect different municipalities in different ways. Inter-municipal cooperation is thus needed to secure joint areas for flood retention, nature-based hazard prevention, green infrastructure, groundwater renewal, and active structural protection measures. Often, burdens and benefits are distributed asymmetrically between neighbouring municipalities, e. G. When natural flood retention areas need to be preserved in upstream municipalities, whereas downstream municipalities benefit from higher protection levels and new development potentials, which requires inter-municipal negotiations and agreements.",0,9,3,8,3,10,1,1
sp_32,"Just as climate change impacts and hazards do not stop at administrative borders, many spatially relevant risk management and adaptation measures require space, i. E. Land resources, that cut across municipal boundaries or are located in territories of other municipalities, and measures sometimes can affect different municipalities in different ways. Inter-municipal cooperation is thus needed to secure joint areas for flood retention, nature-based hazard prevention, green infrastructure, groundwater renewal, and active structural protection measures. Often, burdens and benefits are distributed asymmetrically between neighbouring municipalities, e. G. When natural flood retention areas need to be preserved in upstream municipalities, whereas downstream municipalities benefit from higher protection levels and new development potentials, which requires inter-municipal negotiations and agreements.",0,9,3,1,3,10,1,1
sp_32,"Just as climate change impacts and hazards do not stop at administrative borders, many spatially relevant risk management and adaptation measures require space, i. E. Land resources, that cut across municipal boundaries or are located in territories of other municipalities, and measures sometimes can affect different municipalities in different ways. Inter-municipal cooperation is thus needed to secure joint areas for flood retention, nature-based hazard prevention, green infrastructure, groundwater renewal, and active structural protection measures. Often, burdens and benefits are distributed asymmetrically between neighbouring municipalities, e. G. When natural flood retention areas need to be preserved in upstream municipalities, whereas downstream municipalities benefit from higher protection levels and new development potentials, which requires inter-municipal negotiations and agreements.",0,9,3,8,3,10,2,2
sp_32,"Just as climate change impacts and hazards do not stop at administrative borders, many spatially relevant risk management and adaptation measures require space, i. E. Land resources, that cut across municipal boundaries or are located in territories of other municipalities, and measures sometimes can affect different municipalities in different ways. Inter-municipal cooperation is thus needed to secure joint areas for flood retention, nature-based hazard prevention, green infrastructure, groundwater renewal, and active structural protection measures. Often, burdens and benefits are distributed asymmetrically between neighbouring municipalities, e. G. When natural flood retention areas need to be preserved in upstream municipalities, whereas downstream municipalities benefit from higher protection levels and new development potentials, which requires inter-municipal negotiations and agreements.",0,9,3,1,3,10,2,2
sp_33,"Municipalities are often over-challenged with organising, institutionalising and financing inter-municipal cooperation for measures that affect the territories of two or more municipalities. Spatial planning authorities and higher governance levels should thus provide and strengthen supportive framework conditions for inter-municipal cooperation models. Higher-level support may relate to: i) developing and using cooperative planning instruments and processes for inter-municipal risk management and climate adaptation measures; ii) intensifying use of existing, formal and informal planning instruments to implement inter-municipal agreements, e. G. By designating and securing large-scale, border-crossing precautionary areas for flood and natural hazard protection in regional spatial plans; iii) legal and institutional strengthening of regional cooperation models; iv) providing financial incentives for inter-municipal cooperation; v) organisational support and counselling by higher-level authorities, e. G. By means of facilitating cross-municipal negotiations or providing model cooperation agreements; vi) employment of existing regional governance structures (e. G. Leader regions, regional managements, regional flood protection associations) to support and embed inter-municipal cooperation; vii) preparing good practice examples of inter-municipal cooperation models.",0,9,3,8,2,10,1,1
sp_36,"Clear communication of protection goals, safety levels (intolerable / not accepted risk) and residual risk (accepted / tolerated risk) to foster risk awareness and individual risk precaution of property owners.",0,10,3,6,3,10,1,1
sp_36,"Clear communication of protection goals, safety levels (intolerable / not accepted risk) and residual risk (accepted / tolerated risk) to foster risk awareness and individual risk precaution of property owners.",0,10,3,8,3,10,1,1
sp_37,"Active role of spatial planning in risk governance processes to balance safety and development needs and to resolve conflicts between risk mitigation and economic growth potentials by involving all affected actors. Providing support (organisational, financial, expertise, tools) for participatory risk governance processes.",1,10,3,8,2,10,1,1
sp_38,"Strengthening basic spatial research as part of regular planning processes (set-up and revision of spatial plans): establishing climate change, climate risks and adaptation / risk prevention as statutory subject of basic spatial research.",0,11,3,6,2,10,1,1
sp_38,"Strengthening basic spatial research as part of regular planning processes (set-up and revision of spatial plans): establishing climate change, climate risks and adaptation / risk prevention as statutory subject of basic spatial research.",0,11,3,7,2,10,1,1
sp_38,"Strengthening basic spatial research as part of regular planning processes (set-up and revision of spatial plans): establishing climate change, climate risks and adaptation / risk prevention as statutory subject of basic spatial research.",0,11,3,2,2,10,1,1
sp_39,"Developing and providing basic information on changes in hazard processes (probability of occurrence, magnitude) due to climate change, cumulative and compound impacts, cascading effects, taking this information into account in planning processes, and making it available to the public.",0,11,3,7,2,10,1,1
sp_40,Enhancing usability and decision-making relevance of hazard and risk information for spatial planning: preparing and ‘translating’ data and information according to the needs of spatial planners.,0,11,3,7,3,10,1,1
sp_40,Enhancing usability and decision-making relevance of hazard and risk information for spatial planning: preparing and ‘translating’ data and information according to the needs of spatial planners.,0,11,3,4,3,10,1,1
sp_41,"Systematic and process-oriented integration of climate change, adaptation and risk reduction in planning instruments & procedures ('climate-proofing spatial planning systems, mainstreaming).",0,11,3,1,5,10,1,1
sp_41,"Systematic and process-oriented integration of climate change, adaptation and risk reduction in planning instruments & procedures ('climate-proofing spatial planning systems, mainstreaming).",0,11,3,4,5,10,1,1
sp_42,Knowledge transfer and capacity-building: integrating climate risk knowledge in professional education of spatial planners and providing specific training and counselling offers.,0,12,3,4,2,10,1,1
sp_43,"Providing work aids, decision support tools, guidance, and good practice examples on how to deal with (extreme) climate risks to planners, planning authorities (esp. Municipalities), and supervisory and approval authorities (in charge of checking and approving spatial plans).",0,12,3,4,2,10,1,1
sp_43,"Providing work aids, decision support tools, guidance, and good practice examples on how to deal with (extreme) climate risks to planners, planning authorities (esp. Municipalities), and supervisory and approval authorities (in charge of checking and approving spatial plans).",0,12,3,9,2,10,1,1
sp_44,"Spatial planning, climate adaptation, natural hazard / flood risk management, and civil protection are all eminently cross-sectoral and multi-level disciplines, with often complex and fragmented division of competencies between different levels of government (depending on the political-administrative state system). Moreover, the management of extreme weather events and their often interacting consequences requires holistic perspectives and integrated approaches, with well-working cooperation of multiple stakeholders. Overcoming disciplinary policy silos and administrative fragmentation is thus a pressing need, increasing the importance of improving cooperation and coordination of spatial planning with sector policies and sectoral planning (horizontally) as well as between planning levels (vertically). This requires both, good government and good governance, i. E. Enforcable and institutionalised rules and mechanisms of coordination as well as strengthened and new informal governance arrangements.",0,13,3,8,5,10,1,1
sp_45,"Reinforcing involvement of regional and local actors, stakeholders and citizens by strengthening cooperative and participatory planning processes, giving particular attention to adequately involving vulnerable and marginalized groups. Participatory and inclusive planning contributes to solving conflicts related to land use and risk management, and it has significant potential to enhance legitimacy, quality, feasibility and acceptance of risk management solutions.",0,13,3,8,3,10,1,1
sp_45,"Reinforcing involvement of regional and local actors, stakeholders and citizens by strengthening cooperative and participatory planning processes, giving particular attention to adequately involving vulnerable and marginalized groups. Participatory and inclusive planning contributes to solving conflicts related to land use and risk management, and it has significant potential to enhance legitimacy, quality, feasibility and acceptance of risk management solutions.",0,13,3,9,3,10,1,1
cp_1,"Technical property protection needs a revised standardization, e. G. Regarding build back better regulations.",0,26,2,2,2,10,7,5
cp_1,"Technical property protection needs a revised standardization, e. G. Regarding build back better regulations.",0,26,2,2,2,10,2,2
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,5,2,10,3,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,4,2,10,3,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,3,2,10,3,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,9,2,10,3,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,5,2,10,5,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,4,2,10,5,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,3,2,10,5,4
cp_2,"Instructions for behavior in emergency situations need to be created and widely provided. In practice this regards for example a) safety-issues and disturbances created by onlookers, b) the ignorance of road blocks or other restrictions of private locomotion outdoors, c) better knowledge about recovery measures, d) promotion of personal responsibility, e) knowledge of non-structural protection measures like early warning systems, the civil protection plan, hazard maps, and contigency plans, f) availability and accessibility of information during the response phase.",1,26,2,9,2,10,5,4
cp_3,National administration needs to put a stronger focus on private risk precaution and enhance supportive infrastructures.,0,26,2,8,2,10,1,1
cp_3,National administration needs to put a stronger focus on private risk precaution and enhance supportive infrastructures.,0,26,2,4,2,10,1,1
cp_3,National administration needs to put a stronger focus on private risk precaution and enhance supportive infrastructures.,0,26,2,8,2,10,2,2
cp_3,National administration needs to put a stronger focus on private risk precaution and enhance supportive infrastructures.,0,26,2,4,2,10,2,2
cp_4,Adequate use of preventive measures advocated by local institutions.,1,26,2,5,3,10,1,1
cp_4,Adequate use of preventive measures advocated by local institutions.,1,26,2,5,3,10,2,2
cp_4,Adequate use of preventive measures advocated by local institutions.,1,26,2,5,3,10,3,4
cp_5,"Onlookers often hinder emergency services, necessitating clear warnings and personal responsibility.",1,26,2,5,3,10,5,4
cp_6,"Issue of compliance: even though local population might know how they should behave, they sometimes do not follow the rules. Some people were warned about the event and its possible outcome, but still did not take the warning serious.",1,26,2,5,3,10,5,4
cp_7,Systematic and long-term strengthening of volunteer work and pro-active engagement for prevention work is needed. This implies that legislative frameworks need to safeguard the availability of volunteers and increase the attractiveness of voluntary engagement in disaster relief.,1,27,2,2,2,10,6,3
cp_7,Systematic and long-term strengthening of volunteer work and pro-active engagement for prevention work is needed. This implies that legislative frameworks need to safeguard the availability of volunteers and increase the attractiveness of voluntary engagement in disaster relief.,1,27,2,4,2,10,6,3
cp_8,"Centers for voluntary engagement are needed to advertise engagement, coordinate volunteers, and establish connections between relief forces.",0,27,2,8,2,10,6,3
cp_8,"Centers for voluntary engagement are needed to advertise engagement, coordinate volunteers, and establish connections between relief forces.",0,27,2,8,2,10,5,4
cp_9,"Models for increased flexibility of voluntary engagement are warranted (e. G. Regarding compatibility with paid work), conceivably an employee leave for emergencies.",1,27,2,2,2,10,6,3
cp_10,"Provision of risk analyses, situation overviews, early warnings and professional advice for municipalities. This encompasses i) establishing a contact center point, ii) strengthening the capacity and reliability of the regional information center, and iii) considering the hazard 'wind' in civil protection and contingency plans.",1,28,2,7,2,10,4,3
cp_10,"Provision of risk analyses, situation overviews, early warnings and professional advice for municipalities. This encompasses i) establishing a contact center point, ii) strengthening the capacity and reliability of the regional information center, and iii) considering the hazard 'wind' in civil protection and contingency plans.",1,28,2,8,2,10,4,3
cp_10,"Provision of risk analyses, situation overviews, early warnings and professional advice for municipalities. This encompasses i) establishing a contact center point, ii) strengthening the capacity and reliability of the regional information center, and iii) considering the hazard 'wind' in civil protection and contingency plans.",1,28,2,1,2,10,4,3
