,id,sector,cluster,measure,validated,phase,phase_category,gap,risk,ownership
845,nh_22,natural hazard management,financing and insurance,"Any kind of disaster insurance can inhibit behaviourial changes and individual, pro-active risk precaution measures of the insurance holders. In particular private household insurances, which (e. G. In austria) often cover damages only to a very limited extent, can create unrealistically high trust and false feelings of security, undermining the willingness of property owners to take individual adaptation measures and thus creating maladaptive outcomes. Through closer cooperation with the insurance industry, insurance premiums and deductibles can be better aligned with individual risk and protection levels in order to incentivize private protection measures (e. G. By offering premium discounts for risk reduction measures). Insurance-led climate resilience education programs can play a role in raising awareness for the limitations of insurance.",0,Prevention: structural,structural,legislative & regulatory,hydrological hazards: other,national & subnational
846,nh_22,natural hazard management,financing and insurance,"Any kind of disaster insurance can inhibit behaviourial changes and individual, pro-active risk precaution measures of the insurance holders. In particular private household insurances, which (e. G. In austria) often cover damages only to a very limited extent, can create unrealistically high trust and false feelings of security, undermining the willingness of property owners to take individual adaptation measures and thus creating maladaptive outcomes. Through closer cooperation with the insurance industry, insurance premiums and deductibles can be better aligned with individual risk and protection levels in order to incentivize private protection measures (e. G. By offering premium discounts for risk reduction measures). Insurance-led climate resilience education programs can play a role in raising awareness for the limitations of insurance.",0,Prevention: structural,structural,effectiveness & efficiency,"floods: riverine, fluvial",national & subnational
847,nh_22,natural hazard management,financing and insurance,"Any kind of disaster insurance can inhibit behaviourial changes and individual, pro-active risk precaution measures of the insurance holders. In particular private household insurances, which (e. G. In austria) often cover damages only to a very limited extent, can create unrealistically high trust and false feelings of security, undermining the willingness of property owners to take individual adaptation measures and thus creating maladaptive outcomes. Through closer cooperation with the insurance industry, insurance premiums and deductibles can be better aligned with individual risk and protection levels in order to incentivize private protection measures (e. G. By offering premium discounts for risk reduction measures). Insurance-led climate resilience education programs can play a role in raising awareness for the limitations of insurance.",0,Prevention: structural,structural,effectiveness & efficiency,flooding: pluvial,national & subnational
848,nh_22,natural hazard management,financing and insurance,"Any kind of disaster insurance can inhibit behaviourial changes and individual, pro-active risk precaution measures of the insurance holders. In particular private household insurances, which (e. G. In austria) often cover damages only to a very limited extent, can create unrealistically high trust and false feelings of security, undermining the willingness of property owners to take individual adaptation measures and thus creating maladaptive outcomes. Through closer cooperation with the insurance industry, insurance premiums and deductibles can be better aligned with individual risk and protection levels in order to incentivize private protection measures (e. G. By offering premium discounts for risk reduction measures). Insurance-led climate resilience education programs can play a role in raising awareness for the limitations of insurance.",0,Prevention: structural,structural,effectiveness & efficiency,hydrological hazards: other,national & subnational
849,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Preparedness: tools,tools,policy design & planning,"multi-hazard, multi-risk",national & subnational
850,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Preparedness: tools,tools,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
851,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
852,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
853,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Prevention: structural,structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
854,nh_23,natural hazard management,financing and insurance,"Development and establishment of certification systems regarding the status/level of protection of buildings (analogously to energy certificates), in cooperation with the insurance industry, and making such protection certification mandatory for purchase and sale of properties.",0,Prevention: structural,structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
855,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Preparedness: tool implementation,tool implementation,policy design & planning,"multi-hazard, multi-risk",national & subnational
856,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Preparedness: tool implementation,tool implementation,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
857,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Preparedness: tool implementation,tool implementation,effectiveness & efficiency,"multi-hazard, multi-risk",national & subnational
858,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
859,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: non-structural,non-structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
860,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,"multi-hazard, multi-risk",national & subnational
861,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: structural,structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
862,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: structural,structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
863,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Prevention: structural,structural,effectiveness & efficiency,"multi-hazard, multi-risk",national & subnational
864,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Recovery: structural,structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
865,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Recovery: structural,structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
866,nh_24,natural hazard management,financing and insurance,"Public disaster relief funds cause potentially maladaptive effects and counterproductive incentives with regard to individual risk precaution measures, because private households can feel less motivated to take individual pro-active risk reduction measures or to tackle residual risks, relying on public damage compensation, and thus sustaining risk exposure. In addition, individual vulnerabilities and risks of those immediately exposed are shifted to governments, i. E. The collective of taxpayers, which can be seen as a form of maladaptation by stimulating free-riding behaviour, re-distributing the costs of individual inaction to others. By coupling the amount of public damage compensation payments to the level of individual risk precaution measures (private protection measures at buildings and properties), precautionary behaviour can be rewarded and incentivized.",0,Recovery: structural,structural,effectiveness & efficiency,"multi-hazard, multi-risk",national & subnational
867,nh_25,natural hazard management,financing and insurance,Pooled prevention funds to encourage also non-governmental investments in local (property level) protection.,0,Prevention: non-structural,non-structural,"resources, capacity & implementation","multi-hazard, multi-risk",local & regional
868,nh_26,natural hazard management,financing and insurance,The construction and maintenance of - existing and new - technical protection infrastructures are constrained by limited financial resources and the high capital and operational costs of structural protection measures.,0,Prevention: structural,structural,"resources, capacity & implementation","multi-hazard, multi-risk",national & subnational
869,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: structural,structural,"resources, capacity & implementation","floods: riverine, fluvial",national & subnational
870,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: structural,structural,"resources, capacity & implementation",flooding: pluvial,national & subnational
871,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: structural,structural,"resources, capacity & implementation",,national & subnational
872,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: non-structural,non-structural,"resources, capacity & implementation","floods: riverine, fluvial",national & subnational
873,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: non-structural,non-structural,"resources, capacity & implementation",flooding: pluvial,national & subnational
874,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Prevention: non-structural,non-structural,"resources, capacity & implementation",,national & subnational
875,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Preparedness: tool implementation,tool implementation,"resources, capacity & implementation","floods: riverine, fluvial",national & subnational
876,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Preparedness: tool implementation,tool implementation,"resources, capacity & implementation",flooding: pluvial,national & subnational
877,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Preparedness: tool implementation,tool implementation,"resources, capacity & implementation",,national & subnational
878,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Recovery: structural,structural,"resources, capacity & implementation","floods: riverine, fluvial",national & subnational
879,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Recovery: structural,structural,"resources, capacity & implementation",flooding: pluvial,national & subnational
880,nh_27,natural hazard management,financing and insurance,"A social vulnerability factor constraining adaptive capacity of private indviduals is limited access to financial resources, e. G. Credit, to finance precautionary adaptation/protection measures and to financial compensation, such as insurance, to recover from flood losses.",0,Recovery: structural,structural,"resources, capacity & implementation",,national & subnational
881,nh_28,natural hazard management,"research, knowledge, information management and learning","Standardised central documentation of hazard and damage events, e. G. In a central natural hazards event database, following harmonized rules and procedures for data acquisition and recording. This requires, inter alia, improving the validation of information, management of information flows and inter-sectoral collaboration between different stakeholders, including at the national level. Among other reasons, this is also important for better process understanding and for improving prevention and protection measures.",1,Recovery: learning,learning,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
882,nh_28,natural hazard management,"research, knowledge, information management and learning","Standardised central documentation of hazard and damage events, e. G. In a central natural hazards event database, following harmonized rules and procedures for data acquisition and recording. This requires, inter alia, improving the validation of information, management of information flows and inter-sectoral collaboration between different stakeholders, including at the national level. Among other reasons, this is also important for better process understanding and for improving prevention and protection measures.",1,Recovery: learning,learning,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
883,nh_29,natural hazard management,"research, knowledge, information management and learning","Standardized loss documentation: need for documentation not only of natural hazard events, but also of the concrete damages and losses they caused on concrete objects in order to besser assess their vulnerability. Event documentation typically does not include spatially allocated costs that could be correlated with the spatial classification of asset-related databases.",1,Recovery: learning,learning,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
884,nh_29,natural hazard management,"research, knowledge, information management and learning","Standardized loss documentation: need for documentation not only of natural hazard events, but also of the concrete damages and losses they caused on concrete objects in order to besser assess their vulnerability. Event documentation typically does not include spatially allocated costs that could be correlated with the spatial classification of asset-related databases.",1,Recovery: learning,learning,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk",national & subnational
885,nh_30,natural hazard management,"research, knowledge, information management and learning","Lack of data on vulnerability makes risk assessments difficult and results in high uncertainties; it is therefore necessary to consider exposure and vulnerability in modelling, as well as the linking of natural and social process data to obtain information on processes and potential consequences.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
886,nh_31,natural hazard management,"research, knowledge, information management and learning",Making use of social media for enhanced natural hazards data acquisition.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",local & regional
887,nh_32,natural hazard management,"research, knowledge, information management and learning",Modelling according to similar approaches and in a comparable manner.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
888,nh_32,natural hazard management,"research, knowledge, information management and learning",Modelling according to similar approaches and in a comparable manner.,0,Preparedness: tools,tools,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
889,nh_33,natural hazard management,"research, knowledge, information management and learning",Monitoring englacial temperatures of cold glaciers would help better understand future stability of hanging glaciers.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence",(peri-)glacial hazards,national & subnational
890,nh_34,natural hazard management,"research, knowledge, information management and learning",Establishing rates of change of permafrost areas and volumes on the basis of repeat inventories and mapping.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence",(peri-)glacial hazards,national & subnational
891,nh_34,natural hazard management,"research, knowledge, information management and learning",Establishing rates of change of permafrost areas and volumes on the basis of repeat inventories and mapping.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence",gravitational hazards: mass movements,national & subnational
892,nh_35,natural hazard management,"research, knowledge, information management and learning","Robust projections of future changes in the frequency and intensity of extreme events are still largely missing, but are essential for future-proofing safety planning.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
893,nh_35,natural hazard management,"research, knowledge, information management and learning","Robust projections of future changes in the frequency and intensity of extreme events are still largely missing, but are essential for future-proofing safety planning.",1,Prevention: structural,structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
894,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","floods: riverine, fluvial",national & subnational
895,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence",flooding: pluvial,national & subnational
896,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,policy design & planning,"floods: riverine, fluvial",national & subnational
897,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,policy design & planning,flooding: pluvial,national & subnational
898,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,"floods: riverine, fluvial",national & subnational
899,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,flooding: pluvial,national & subnational
900,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,"knowledge, data & evidence","floods: riverine, fluvial",national & subnational
901,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,"knowledge, data & evidence",flooding: pluvial,national & subnational
902,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,policy design & planning,"floods: riverine, fluvial",national & subnational
903,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,policy design & planning,flooding: pluvial,national & subnational
904,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,effectiveness & efficiency,"floods: riverine, fluvial",national & subnational
905,nh_36,natural hazard management,"research, knowledge, information management and learning","Projections of flood changes are challenging based on current knowledge because future trends in climate extremes, particularly precipitation, cannot be calculated with sufficient reliability and remain inherently uncertain. As future climatic changes are likely to alter historic statistical correlations, currently designated flood zones and the protection levels of flood-proofed buildings will become outdated. Even current estimates of protection levels are uncertain, because historic data series are limited, which hampers extrapolation to the extreme values needed for defining maximum water levels and their protection standard.",0,Prevention: structural,structural,effectiveness & efficiency,flooding: pluvial,national & subnational
906,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","floods: riverine, fluvial",national & subnational
907,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence",flooding: pluvial,national & subnational
908,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence",drought,national & subnational
909,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,policy design & planning,"floods: riverine, fluvial",national & subnational
910,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,policy design & planning,flooding: pluvial,national & subnational
911,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,policy design & planning,drought,national & subnational
912,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,"floods: riverine, fluvial",national & subnational
913,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,flooding: pluvial,national & subnational
914,nh_37,natural hazard management,"research, knowledge, information management and learning","Future research should also address compound flood and low-flow events as these may pose critical states for the co-design of water management structures with respect to both, flood and drought events.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,drought,national & subnational
